2018-05-20 10:44:20.277 | I | -[StartPageViewController onStartButtonPressed:] | [line:138] | [MESSAGE] POP_QUESTION_BEFORE_DOSING == 0
2018-05-20 10:47:33.191 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002578787680249661 0.0006407542387023568 0.998698890209198 0.0004025431699119508
2018-05-20 10:47:33.229 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002466827281750739 0.0004283156304154545 0.9992331266403198 9.181920177070424e-05
2018-05-20 10:47:33.275 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0005738573963753879 6.890662189107388e-05 0.9992732405662537 8.393293683184311e-05
2018-05-20 10:47:33.314 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0001895555615192279 0.0001932942686835304 0.9994843602180481 0.0001328490616288036
2018-05-20 10:47:33.358 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0007024952210485935 0.002108557615429163 0.9969452023506165 0.0002437259681755677
2018-05-20 10:47:33.397 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0006154144648462534 0.00148570432793349 0.9974140524864197 0.0004849349206779152
2018-05-20 10:47:33.440 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.000200153051991947 0.0004736224364023656 0.9991971850395203 0.0001289763604290783
2018-05-20 10:47:33.480 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0003970649268012494 0.0005229523521848023 0.9986679553985596 0.0004120765370316803
2018-05-20 10:47:33.522 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0003757106023840606 0.001419302192516625 0.9980758428573608 0.00012908352073282
2018-05-20 10:47:33.563 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002633567783050239 0.001308370148763061 0.998235285282135 0.0001930527068907395
2018-05-20 10:47:33.606 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0005207020440138876 0.004135829862207174 0.9943706393241882 0.0009727990254759789
2018-05-20 10:47:33.646 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0003749098395928741 0.001563089666888118 0.9978960156440735 0.0001660405687289312
2018-05-20 10:47:33.692 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.002876971382647753 0.009323322214186192 0.9869591593742371 0.0008405232219956815
2018-05-20 10:47:33.730 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.002600231906399131 0.01985221169888973 0.9768289923667908 0.0007185412687249482
2018-05-20 10:47:33.774 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0001835828152252361 0.000594932003878057 0.9987186193466187 0.0005029437597841024
2018-05-20 10:47:33.813 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.002149735111743212 0.04474543035030365 0.9525043964385986 0.0006004682509228587
2018-05-20 10:47:33.855 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.005905518773943186 0.02071064710617065 0.9729955196380615 0.0003883717290591449
2018-05-20 10:47:33.897 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0004008108226116747 0.004217530600726604 0.9953723549842834 9.252884410670958e-06
2018-05-20 10:47:33.942 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 8.696056465851143e-05 0.0003505480708554387 0.9995537400245667 8.694763891980983e-06
2018-05-20 10:47:33.980 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 4.019158950541168e-05 0.0001752676034811884 0.9992409944534302 0.0005435651401057839
2018-05-20 10:47:34.022 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.001809864537790418 0.0005979970446787775 0.7474665641784668 0.250125527381897
2018-05-20 10:47:34.061 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0003381050482857972 5.025483187637292e-05 0.09439021348953247 0.9052214026451111
2018-05-20 10:47:34.105 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.001106401323340833 6.061673047952354e-05 0.04089368507266045 0.9579392671585083
2018-05-20 10:47:34.144 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.000448890175903216 0.0001139414162025787 0.1538436859846115 0.8455935120582581
2018-05-20 10:47:34.188 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 2.540071000112221e-05 6.574603503395338e-06 0.002573055448010564 0.9973949193954468
2018-05-20 10:47:34.227 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 5.834508101543179e-06 1.480969444855873e-06 0.0009310949826613069 0.999061644077301
2018-05-20 10:47:34.269 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 4.321593951317482e-05 2.367685965509736e-06 0.0004271883226465434 0.9995272159576416
2018-05-20 10:47:34.314 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.001870655920356512 2.129470885847695e-05 0.009006480686366558 0.9891015887260437
2018-05-20 10:47:34.357 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.000315836863592267 9.763616617419757e-06 0.005255947355180979 0.9944185018539429
2018-05-20 10:47:34.395 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0004330181400291622 9.831808711169288e-06 0.02139006368815899 0.9781670570373535
2018-05-20 10:47:34.437 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0001644300646148622 4.189423634670675e-06 0.03072874620556831 0.969102680683136
2018-05-20 10:47:34.477 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0006429818458855152 3.072116669500247e-06 0.008858771994709969 0.9904952049255371
2018-05-20 10:47:34.523 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.002060558181256056 3.008929706993513e-05 0.07054000347852707 0.9273692965507507
2018-05-20 10:47:34.562 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.00118627492338419 2.126555591530632e-05 0.03014953248202801 0.9686430096626282
2018-05-20 10:47:34.605 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.00138600601349026 2.384755134698935e-05 0.01724327355623245 0.9813468456268311
2018-05-20 10:47:34.645 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0007211994961835444 8.833679203235079e-06 0.03024976700544357 0.9690201878547668
2018-05-20 10:47:34.688 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.001977036008611321 1.69054364960175e-05 0.02837933413684368 0.9696267247200012
2018-05-20 10:47:34.730 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.001814990886487067 3.594394729589112e-05 0.03941730409860611 0.9587317705154419
2018-05-20 10:47:34.731 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-20 10:47:34.737 | I | -[FlexibleVideoPlayerController playTutorialVideoOnView:step:] | [line:178] | [MESSAGE] playTutorialVideo full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0
2018-05-20 10:47:34.780 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.001132956123910844 0.0004023930232506245 0.9161158800125122 0.08234874159097672
2018-05-20 10:47:34.828 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.003331736894324422 0.0003413569647818804 0.9766790270805359 0.0196478720754385
2018-05-20 10:47:34.855 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0005597193376161158 1.523994342278456e-05 0.008939074352383614 0.9904859662055969
2018-05-20 10:47:34.895 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0003040966403204948 5.273307124298299e-06 0.004095678217709064 0.9955949187278748
2018-05-20 10:47:34.937 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.000510166515596211 3.410725639696466e-06 0.002131166169419885 0.9973552227020264
2018-05-20 10:47:34.979 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002336574252694845 7.779662155371625e-06 0.002035316545516253 0.9977232813835144
2018-05-20 10:47:35.026 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002931568014901131 1.670107667450793e-05 0.01137756556272507 0.9883125424385071
2018-05-20 10:47:35.060 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002447658043820411 2.64099107880611e-05 0.01405304577201605 0.9856758117675781
2018-05-20 10:47:35.105 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002691049012355506 6.923659839230822e-06 0.00527442991733551 0.9944496154785156
2018-05-20 10:47:35.144 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0001176829391624779 4.598849955073092e-06 0.004415478557348251 0.9954622387886047
2018-05-20 10:47:35.191 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 7.389552047243342e-05 1.128805797634413e-05 0.01269099581986666 0.9872238636016846
2018-05-20 10:47:35.229 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002615230914670974 1.027994403557386e-05 0.004563738591969013 0.9951643943786621
2018-05-20 10:47:35.269 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.000233189290156588 9.184122063743416e-06 0.01947049424052238 0.9802871346473694
2018-05-20 10:47:35.312 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002654659328982234 1.471560426580254e-05 0.001320781069807708 0.9983990788459778
2018-05-20 10:47:35.356 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0004561476816888899 5.708506250812206e-06 0.006659813690930605 0.9928783774375916
2018-05-20 10:47:35.396 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0002552866644691676 1.324211916653439e-05 0.009138647466897964 0.9905927777290344
2018-05-20 10:47:35.440 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.0001012473585433327 3.173468576278538e-05 0.01795796677470207 0.9819090366363525
2018-05-20 10:47:35.479 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.049479641020298 0.02724531106650829 0.3897580504417419 0.533517062664032
2018-05-20 10:47:35.524 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.3321242034435272 0.1728093028068542 0.2422764152288437 0.2527901530265808
2018-05-20 10:47:35.812 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.9810938835144043 0.000814580824226141 0.01808599196374416 5.45653256267542e-06
2018-05-20 10:47:35.849 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.9838531017303467 0.0005581470904871821 0.0155797004699707 9.039249562192708e-06
2018-05-20 10:47:35.896 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.8455187082290649 0.1096158027648926 0.04424554854631424 0.0006201317883096635
2018-05-20 10:47:35.977 | I | -[NNDetectorEMController onDetectorDNNCompleteWithResult:] | [line:112] | [MESSAGE] em 0.9813154339790344 0.01066971849650145 0.007999056950211525 1.579257877892815e-05
2018-05-20 10:47:53.492 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:47:53.492 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 9
2018-05-20 10:47:53.504 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:47:53.504 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:47:53.523 | I | -[CameraUIView displayPreInstruction:] | [line:185] | [MESSAGE] show pre instruction animation
2018-05-20 10:47:53.524 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:47:53.524 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 9
2018-05-20 10:47:53.534 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:47:53.534 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:47:53.544 | I | -[CameraUIView displayPreInstruction:] | [line:185] | [MESSAGE] show pre instruction animation
2018-05-20 10:47:53.546 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:47:53.546 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 9
2018-05-20 10:47:53.549 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:47:53.549 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:47:53.559 | I | -[CameraUIView displayPreInstruction:] | [line:185] | [MESSAGE] show pre instruction animation
2018-05-20 10:47:53.559 | I | -[StepsController goToCamera] | [line:531] | [MESSAGE] goToCamera
2018-05-20 10:47:53.559 | I | -[StepsController defineCurrentStep] | [line:281] | [MESSAGE] defineCurrentStep 9
2018-05-20 10:47:53.665 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 0
2018-05-20 10:47:53.665 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 12
2018-05-20 10:47:53.674 | I | -[CameraUIView displayPreInstruction:] | [line:185] | [MESSAGE] show pre instruction animation
2018-05-20 10:47:53.674 | I | -[FlexibleVideoPlayerController videoPlayingComplete:] | [line:193] | [MESSAGE] flex video videoPlayingComplete
2018-05-20 10:47:54.527 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:47:54.547 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:47:54.560 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:47:54.611 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 10
2018-05-20 10:47:54.675 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 1
2018-05-20 10:47:54.729 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 10
2018-05-20 10:47:55.187 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:47:55.226 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:47:55.282 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:47:55.283 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:47:55.302 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:47:55.309 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 3
2018-05-20 10:47:55.360 | I | -[FlexibleAudioPlayerController playAudioBasedOnErrorState:step:] | [line:68] | [MESSAGE] playAudioBasedOnErrorState C8_9_Device_Position_Error
2018-05-20 10:47:55.360 | I | -[AudioPlayer playAudioName:] | [line:38] | [MESSAGE] play audio name C8_9_Device_Position_Error
2018-05-20 10:47:55.388 | I | -[CameraUIView displayError:] | [line:286] | [MESSAGE] show error animation; error type 18
2018-05-20 10:47:58.159 | I | -[AIDetectorDecisionMaker decisionWithValue:] | [line:41] | [MESSAGE] Step pill_not_under_the_tongue frame passed. 0.834679, threadhold: 0.800000. Passed frame count: 1
2018-05-20 10:47:58.198 | I | -[AIDetectorDecisionMaker decisionWithValue:] | [line:41] | [MESSAGE] Step pill_not_under_the_tongue frame passed. 0.996506, threadhold: 0.800000. Passed frame count: 2
2018-05-20 10:47:58.241 | I | -[AIDetectorDecisionMaker decisionWithValue:] | [line:41] | [MESSAGE] Step pill_not_under_the_tongue frame passed. 0.984324, threadhold: 0.800000. Passed frame count: 3
2018-05-20 10:47:58.241 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0003413516969885677 4.459438059711829e-06 0.01533051673322916 0.9843236804008484
2018-05-20 10:47:58.241 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 2
2018-05-20 10:47:58.283 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.000108190331957303 2.821893986038049e-06 0.0006480261799879372 0.9992409944534302
2018-05-20 10:47:58.286 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 6
2018-05-20 10:47:58.322 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 2.467537342454307e-05 1.78425689227879e-05 0.008066531270742416 0.9918909072875977
2018-05-20 10:47:58.322 | I | -[CameraUIView displayConfirm] | [line:329] | [MESSAGE] show step confirm animation
2018-05-20 10:47:58.322 | I | -[AudioPlayer playAudioWithoutFlag:] | [line:49] | [MESSAGE] play audio name confirm
2018-05-20 10:47:58.378 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.000932496041059494 0.0005535660311579704 0.08542921394109726 0.9130847454071045
2018-05-20 10:47:58.408 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.03575539961457253 0.0239816065877676 0.811408519744873 0.1288544684648514
2018-05-20 10:47:58.446 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.01709339208900928 0.003359320107847452 0.9010274410247803 0.07851974666118622
2018-05-20 10:47:58.488 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.02592184580862522 0.007079723291099072 0.8001296520233154 0.1668687909841537
2018-05-20 10:47:58.536 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0009110125247389078 0.0006823166622780263 0.1133004948496819 0.8851062059402466
2018-05-20 10:47:58.571 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 9.295404015574604e-05 1.692819387244526e-05 0.01366820745170116 0.9862218499183655
2018-05-20 10:47:58.613 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 5.788749331259169e-05 3.196849866071716e-05 0.003008464351296425 0.9969017505645752
2018-05-20 10:47:58.658 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.000139900716021657 1.60373037942918e-05 0.001373493578284979 0.9984706044197083
2018-05-20 10:47:58.695 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0001625027798581868 2.551158831920475e-05 0.005859255790710449 0.9939526915550232
2018-05-20 10:47:58.743 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.002761724637821317 0.0009905104525387287 0.02065717242658138 0.9755905866622925
2018-05-20 10:47:58.779 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.003029512008652091 0.0002448221785016358 0.01466626673936844 0.9820594191551208
2018-05-20 10:47:58.823 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0005451032193377614 2.138509444193915e-05 0.002246189629659057 0.9971873164176941
2018-05-20 10:47:58.862 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0002143368037650362 2.535010571591556e-05 0.008232908323407173 0.9915273785591125
2018-05-20 10:47:58.909 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 3.124329668935388e-05 2.105785461026244e-05 0.006444778293371201 0.9935029149055481
2018-05-20 10:47:58.946 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 5.783884262200445e-05 1.078301738743903e-05 0.003867475315928459 0.9960638880729675
2018-05-20 10:47:58.990 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0004727181803900748 4.354233169578947e-05 0.01381316129118204 0.9856706261634827
2018-05-20 10:47:59.030 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0009087641374208033 5.708306343876757e-05 0.02363558672368526 0.9753985404968262
2018-05-20 10:47:59.072 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.0004924482782371342 5.303083526086994e-05 0.008116344921290874 0.9913381338119507
2018-05-20 10:47:59.115 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.00200484786182642 0.000627167581114918 0.01410108432173729 0.9832668900489807
2018-05-20 10:47:59.160 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.000511519203428179 0.001057801186107099 0.006213347427546978 0.9922173023223877
2018-05-20 10:47:59.196 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.1009059697389603 0.01657733879983425 0.611818253993988 0.2706984579563141
2018-05-20 10:47:59.241 | I | -[NNDetectorPNUTController onDetectorDNNCompleteWithResult:] | [line:120] | [MESSAGE] pnut 0.002639366313815117 0.0007131558377295732 0.02524417452514172 0.9714033603668213
2018-05-20 10:48:00.479 | I | -[PhasesController defineState] | [line:223] | [MESSAGE] PhasesController defineState 5
2018-05-20 10:48:00.508 | I | -[StepsController currentPillAllDone] | [line:651] | [MESSAGE] currentPillAllDone username CE41411A-EF46-4F7C-AA85-EE3C7C4C4986, pill id 0, dose id 0
2018-05-20 10:48:00.534 | I | -[AiViewDaily handleAllStepsDone] | [line:192] | [MESSAGE] handle All Steps Done
2018-05-20 10:48:00.538 | I | -[AiView viewDidLoad] | [line:68] | [MESSAGE] AiView view did load
2018-05-20 10:48:00.546 | I | -[CameraEngine pauseCapture] | [line:231] | [MESSAGE] Pausing capture
2018-05-20 10:48:00.546 | I | -[AiViewDaily viewWillDisappear:] | [line:145] | [MESSAGE] view will disappear
2018-05-20 10:48:00.551 | I | -[CameraEngine shutdown] | [line:504] | [MESSAGE] shutting down server
2018-05-20 10:48:00.715 | I | -[CameraEngine shutdown]_block_invoke | [line:510] | [MESSAGE] Capture completed
2018-05-20 10:48:01.644 | I | -[AiView goToNextPill] | [line:244] | [MESSAGE] all medication done, no more next medication........
2018-05-20 10:48:01.655 | I | -[MedProtocolController getNexMedFromUser:dateTime:loadData:context:] | [line:144] | [MESSAGE] currentDoseDone: 0
2018-05-20 10:48:01.655 | I | -[AiView defineProcess:currentTime:context:] | [line:157] | [MESSAGE] allMedsWithinDoseNotFinished 0
2018-05-20 10:48:01.683 | I | -[TransmitionViewController viewDidLoad] | [line:73] | [MESSAGE] view did load
2018-05-20 10:48:02.088 | I | -[AINeuralNetworkConfigManager fileDownloadedWithUrl:succeeded:] | [line:249] | [MESSAGE] Neural network config download succeeded.
2018-05-20 10:48:03.684 | I | -[Transmission sendAll] | [line:80] | [MESSAGE] Transmission send all
2018-05-20 10:48:03.687 | I | -[Transmission sendAll] | [line:90] | [MESSAGE] Task added: FR
2018-05-20 10:48:03.701 | I | -[Transmission sendAll] | [line:110] | [MESSAGE] Add data for transmission 1
2018-05-20 10:48:03.803 | I | -[Transmission sendAll] | [line:115] | [MESSAGE] Encrypting files
2018-05-20 10:48:04.916 | I | -[Transmission update:task_name:] | [line:230] | [MESSAGE] File transmitted /var/mobile/Containers/Data/Application/C1D5A1C6-C69C-48DF-B2FD-3E318FC78552/Library/transmission/face_recognition.mp4
2018-05-20 10:48:04.916 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 1
2018-05-20 10:48:05.956 | I | -[Transmission update:task_name:] | [line:219] | [MESSAGE] Transmitted successfully on user:CE41411A-EF46-4F7C-AA85-EE3C7C4C4986 pill:smarties-white date:2018-05-20 04:00:00 +0000 doseID:0
2018-05-20 10:48:05.956 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 2
2018-05-20 10:48:12.407 | I | -[Transmission update:task_name:] | [line:230] | [MESSAGE] File transmitted /var/mobile/Containers/Data/Application/C1D5A1C6-C69C-48DF-B2FD-3E318FC78552/Library/transmission/0_smarties-white_0_2018-05-20.mp4
2018-05-20 10:48:12.408 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 3
2018-05-20 10:48:12.598 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 4
2018-05-20 10:48:12.723 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 5
2018-05-20 10:48:12.841 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 6
2018-05-20 10:48:12.991 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 7
2018-05-20 10:48:13.118 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 8
2018-05-20 10:48:13.247 | I | -[Transmission update:task_name:] | [line:246] | [MESSAGE] Task id done: 9
